Home Team,Away Team,Home Goals,Away Goals,Home Team Conference,Away Team Conference,Week,Division
Missouri State,Drake,2,0,MVC,MVC,11,d1
Pittsburgh,Louisville,1,2,ACC,ACC,11,d1
North Carolina,Virginia Tech,4,1,ACC,ACC,11,d1
Tulsa,Florida International,2,2,AAC,AAC,11,d1
Syracuse,NC State,5,0,ACC,ACC,11,d1
Army,Boston University,0,2,Patriot,Patriot,11,d1
Belmont,Evansville,2,2,MVC,MVC,11,d1
Charlotte,Memphis,1,0,AAC,AAC,11,d1
Fairfield,Quinnipiac,2,0,MAAC,MAAC,11,d1
Gardner-Webb,Longwood,2,1,Big South,Big South,11,d1
High Point,Winthrop,3,0,Big South,Big South,11,d1
Holy Cross,Colgate,0,1,Patriot,Patriot,11,d1
Lehigh,Bucknell,1,2,Patriot,Patriot,11,d1
Loyola (MD),American,2,1,Patriot,Patriot,11,d1
Manhattan,Iona University,0,2,MAAC,MAAC,11,d1
Navy,Lafayette,0,0,Patriot,Patriot,11,d1
Niagara,Mount St. Mary's,3,1,MAAC,MAAC,11,d1
Northern Illinois,Bowling Green,2,1,MVC,MVC,11,d1
Oakland,Detroit Mercy,2,0,Horizon,Horizon,11,d1
Presbyterian,Radford,2,2,Big South,Big South,11,d1
Purdue Fort Wayne,IUPUI,1,1,Horizon,Horizon,11,d1
Rider,Saint Peter's,4,1,MAAC,MAAC,11,d1
Robert Morris,Cleveland State,1,0,Horizon,Horizon,11,d1
Siena College,Marist,2,0,MAAC,MAAC,11,d1
South Florida,Florida Atlantic,2,0,AAC,AAC,11,d1
UC Davis,Cal Poly,1,0,Big West,Big West,11,d1
UC Santa Barbara,UC Riverside,3,2,Big West,Big West,11,d1
UNC Asheville,USC Upstate,4,2,Big South,Big South,11,d1
Wisconsin-Milwaukee,Wisconsin-Green Bay,2,4,Horizon,Horizon,11,d1
Wright State,Northern Kentucky,5,1,Horizon,Horizon,11,d1
Stanford,San Diego State,5,0,Pac-12,Pac-12,11,d1
California,UCLA,1,1,Pac-12,Pac-12,11,d1
Delaware,Drexel,2,2,CAA,CAA,11,d1
Elon,Stony Brook,1,0,CAA,CAA,11,d1
Fairleigh Dickinson,LIU,0,1,Northeast,Northeast,11,d1
Howard,St. Francis (Pa.),0,3,Northeast,Northeast,11,d1
Le Moyne,Sacred Heart,1,1,Northeast,Northeast,11,d1
Merrimack,Central Connecticut,3,1,Northeast,Northeast,11,d1
Davidson,Duquesne,2,1,A10,A10,11,d1
Furman,Virginia Military Institute,4,1,Southern,Southern,11,d1
Indiana,Wisconsin,2,1,Big Ten,Big Ten,11,d1
Michigan State,Ohio State,0,1,Big Ten,Big Ten,11,d1
Northwestern,Michigan,0,1,Big Ten,Big Ten,11,d1
Penn State,Rutgers,3,1,Big Ten,Big Ten,11,d1
Saint Louis,Massachusetts,2,2,A10,A10,11,d1
UNC Greensboro,Mercer,1,3,Southern,Southern,11,d1
VCU,Fordham,1,0,A10,A10,11,d1
Georgetown,Seton Hall,2,1,Big East,Big East,11,d1
Vermont,NJIT,1,2,Am East,Am East,11,d1
Denver,UMKC,2,0,Summit,Summit,11,d1
Xavier,Akron,1,0,Big East,Big East,11,d1
St. Mary's (CA),Portland,0,3,WCC,WCC,11,d1
Omaha,Oral Roberts,0,3,Summit,Summit,11,d1
Cal State Fullerton,UC Davis,1,2,Big West,Big West,11,d1
Central Arkansas,Queens (N.C.),1,0,Atlantic Sun,Atlantic Sun,11,d1
Colgate,Navy,2,0,Patriot,Patriot,11,d1
Columbia,Cornell,0,0,Ivy,Ivy,11,d1
Dartmouth,Harvard,2,2,Ivy,Ivy,11,d1
Gonzaga,Santa Clara,2,3,WCC,WCC,11,d1
Jacksonville,Stetson,0,2,Atlantic Sun,Atlantic Sun,11,d1
Lafayette,American,2,2,Patriot,Patriot,11,d1
Loyola-Chicago,Dayton,2,2,A10,A10,11,d1
Penn,Princeton,4,1,Ivy,Ivy,11,d1
Providence,Creighton,3,0,Big East,Big East,11,d1
San Diego,Pacific,4,0,WCC,WCC,11,d1
San Francisco,Loyola Marymount,3,1,WCC,WCC,11,d1
St. John's,Connecticut,1,2,Big East,Big East,11,d1
St. Thomas (Minn.),Western Illinois,3,1,Summit,Summit,11,d1
UC Irvine,UC Santa Barbara,2,1,Big West,Big West,11,d1
UMBC,Binghamton,0,1,Am East,Am East,11,d1
Yale,Brown,0,0,Ivy,Ivy,11,d1
UCF,South Carolina,1,2,Sun Belt,Sun Belt,11,d1
Notre Dame,Louisville,3,4,ACC,ACC,11,d1
West Virginia,Georgia State,3,1,Sun Belt,Sun Belt,11,d1
Wake Forest,North Carolina,0,1,ACC,ACC,11,d1
Marshall,Old Dominion,2,0,Sun Belt,Sun Belt,11,d1
Clemson,Duke,3,3,ACC,ACC,11,d1
Virginia,Syracuse,1,1,ACC,ACC,11,d1
Stanford,UCLA,1,3,Pac-12,Pac-12,11,d1
Florida International,Florida Atlantic,0,1,AAC,AAC,11,d1
Bowling Green,Northern Illinois,1,2,MVC,MVC,11,d1
California,San Diego State,1,0,Pac-12,Pac-12,11,d1
Detroit Mercy,Purdue Fort Wayne,0,1,Horizon,Horizon,11,d1
East Tennessee State,Mercer,1,1,Southern,Southern,11,d1
Eastern Illinois,Liberty,0,0,OVC,OVC,11,d1
Fairleigh Dickinson,Le Moyne,2,1,Northeast,Northeast,11,d1
High Point,Gardner-Webb,1,0,Big South,Big South,11,d1
Hofstra,Delaware,4,1,CAA,CAA,11,d1
IUPUI,Wright State,1,0,Horizon,Horizon,11,d1
Kentucky,James Madison,2,1,Sun Belt,Sun Belt,11,d1
Lindenwood,Chicago State,2,0,OVC,OVC,11,d1
Manhattan,Niagara,2,0,MAAC,MAAC,11,d1
Memphis,South Florida,3,2,AAC,AAC,11,d1
Monmouth,Elon,0,0,CAA,CAA,11,d1
Rider,Marist,3,1,MAAC,MAAC,11,d1
Sacred Heart,Merrimack,1,1,Northeast,Northeast,11,d1
San Jose State,Utah Tech,0,1,WAC,WAC,11,d1
UIC,Belmont,2,1,MVC,MVC,11,d1
UNC Asheville,Winthrop,1,0,Big South,Big South,11,d1
UNLV,Utah Valley,3,2,WAC,WAC,11,d1
Wofford,Furman,0,1,Southern,Southern,11,d1
Bellarmine,Stetson,3,2,Atlantic Sun,Atlantic Sun,12,d1
Lipscomb,Central Arkansas,4,0,Atlantic Sun,Atlantic Sun,12,d1
Boston University,Colgate,2,0,Patriot,Patriot,12,d1
Loyola (MD),Lafayette,0,2,Patriot,Patriot,12,d1
South Carolina,West Virginia,0,2,Sun Belt,Sun Belt,12,d1
Marshall,Kentucky,3,0,Sun Belt,Sun Belt,12,d1
UNLV,Seattle,2,1,WAC,WAC,12,d1
Bryant,Binghamton,3,1,Am East,Am East,12,d1
Clemson,Louisville,5,1,ACC,ACC,12,d1
Western Michigan,Northern Illinois,3,1,MVC,MVC,12,d1
New Hampshire,NJIT,1,0,Am East,Am East,12,d1
Syracuse,North Carolina,1,3,ACC,ACC,12,d1
UIC,Missouri State,0,1,MVC,MVC,12,d1
SIUE,Lindenwood,2,0,OVC,OVC,12,d1
California Baptist,Utah Tech,2,0,WAC,WAC,12,d1
Davidson,Dayton,1,3,A10,A10,12,d1
Eastern Illinois,Incarnate Word,0,1,OVC,OVC,12,d1
Indiana,Michigan,4,3,Big Ten,Big Ten,12,d1
Penn State,Ohio State,1,1,Big Ten,Big Ten,12,d1
VCU,Massachusetts,3,1,A10,A10,12,d1
SMU,Memphis,3,0,AAC,AAC,12,d1
Connecticut,Georgetown,0,2,Big East,Big East,12,d1
Denver,UMKC,3,3,Summit,Summit,12,d1
Oral Roberts,Omaha,0,1,Summit,Summit,12,d1
Florida Atlantic,Charlotte,1,3,AAC,AAC,12,d1
IUPUI,Wisconsin-Green Bay,1,2,Horizon,Horizon,12,d1
Iona University,Manhattan,1,0,MAAC,MAAC,12,d1
LIU,Fairleigh Dickinson,2,1,Northeast,Northeast,12,d1
Oakland,Purdue Fort Wayne,1,0,Horizon,Horizon,12,d1
Oregon State,Washington,2,2,Pac-12,Pac-12,12,d1
Siena College,Rider,0,2,MAAC,MAAC,12,d1
St. Francis (Pa.),Sacred Heart,1,1,Northeast,Northeast,12,d1
Xavier,Providence,1,0,Big East,Big East,12,d1
San Diego State,UCLA,0,3,Pac-12,Pac-12,12,d1
Penn,Brown,2,2,Ivy,Ivy,12,d1
San Diego,Gonzaga,1,0,WCC,WCC,12,d1
Yale,Harvard,4,0,Ivy,Ivy,12,d1
Western Michigan,Missouri State,2,1,MVC,MVC,12,d1
Portland,San Francisco,2,0,WCC,WCC,12,d1
Hofstra,Monmouth,2,1,CAA,CAA,12,d1
SIUE,Incarnate Word,1,0,OVC,OVC,12,d1
Boston University,Lafayette,1,0,Patriot,Patriot,12,d1
High Point,UNC Asheville,1,1,Big South,Big South,12,d1
Lipscomb,Bellarmine,1,0,Atlantic Sun,Atlantic Sun,12,d1
Loyola Marymount,St. Mary's (CA),0,1,WCC,WCC,12,d1
Oakland,Wisconsin-Green Bay,0,1,Horizon,Horizon,12,d1
Santa Clara,Pacific,2,1,WCC,WCC,12,d1
Stanford,California,2,1,Pac-12,Pac-12,12,d1
UC Irvine,UC Davis,0,0,Big West,Big West,12,d1
UMKC,Omaha,0,2,Summit,Summit,12,d1
UNLV,California Baptist,1,2,WAC,WAC,12,d1
SMU,Charlotte,1,2,AAC,AAC,12,d1
Marshall,West Virginia,3,2,Sun Belt,Sun Belt,12,d1
Xavier,Georgetown,0,0,Big East,Big East,12,d1
New Hampshire,Bryant,0,1,Am East,Am East,12,d1
North Carolina,Clemson,1,1,ACC,ACC,12,d1
Furman,Mercer,0,2,Southern,Southern,12,d1
Indiana,Penn State,1,0,Big Ten,Big Ten,12,d1
Iona University,Rider,1,2,MAAC,MAAC,12,d1
LIU,Sacred Heart,1,0,Northeast,Northeast,12,d1
VCU,Dayton,1,2,A10,A10,12,d1
